"Site.Code","Site","Subsite","Sampling.Time","Site.Code.Sampling.Time","Plot.ID","Unique.ID","Old.Species.Name","Sieve.8","Sieve.5.6","Sieve.4","Sieve.2.8","Sieve.2","Sieve.1.4","Sieve.1","Sieve.0.71","Sieve.0.5","Unknown.Size","Bodies","Heads","Total.Abundance.Whole","Total.Abundance.Partials","Molts","Measured.size","Mesured.Size","Mesured.Size.1","Mesured.Size.2","Mesured.Size.3","Mesured.Size.4","Mesured.Size.5","Mesured.Size.6","Mesured.Size.7","Mesured.Size.8","Dry.Mass.g","individuals.SizeCount","DW..g.","Species.Revised","Group.Revised","Subspecies","Species","Subgenus","Genus","Tribe","Subfamily","Family","Superfamily","Subsection","Section","Parvorder","Infraorder","Suborder","Order","Superorder","Infraclass","Subclass","Class","Superclass","Subphylum","Phylum","Finest.Taxonomic.Resolution","Finest.Taxonomic.Resolution.Level","Valid","Mobility","MobileTaxa","eat.microalgae","eat.macroalgae","eat.seagrass","eat.seagrass.detritus","suspension.feeder","detritivore.deposit.feeder","carnivore.parasite.scavenger","broadcast.spawner.brooder.lays.egg.case","lecithotrophic.planktotrophic.direct.development","northern.range.limit..lat.","southern.range.limit..lat.","mesograzer.trait","Type.Final.Inc.Unknowns"
"FI","FI.B","B",1,"FI.1",1,"FI.B.1.1","Theodoxus fluviatilis",0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Theodoxus.fluviatilis","Gastropod",NA,"Theodoxus.fluviatilis",NA,"Theodoxus",NA,NA,"Neritidae","Neritoidea",NA,NA,NA,NA,NA,"Cycloneritimorpha",NA,NA,"Neritimorpha","Gastropoda",NA,NA,"Mollusca","Theodoxus.fluviatilis","Species","Include","Mobile","MobileMollusc",1,1,0,1,0,1,0,"lays egg case","direct development",59,53,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",2,"FI.B.1.2","Balanus improvisus",0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amphibalanus.improvisus","Barnacle",NA,"Amphibalanus.improvisus",NA,"Amphibalanus",NA,"Amphibalaninae","Balanidae","Balanoidea",NA,NA,NA,NA,"Balanomorpha","Sessilia","Thoracica","Cirripedia","Thecostraca",NA,"Multicrustacea","Crustacea","Arthropoda","Amphibalanus.improvisus","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",2,"FI.B.1.2","Cerastoderma glauca",0,0,0,0,27,3,12,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cerastoderma.glaucum","Bivalve",NA,"Cerastoderma.glaucum",NA,"Cerastoderma",NA,"Lymnocardiinae","Cardiidae","Cardioidea",NA,NA,NA,NA,NA,"Cardiida","Imparidentia","Euheterodonta","Heterodonta","Bivalvia",NA,NA,"Mollusca","Cerastoderma.glaucum","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",2,"FI.B.1.2","Gammarus salinus",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammarus.salinus","Gammarid",NA,"Gammarus.salinus",NA,"Gammarus",NA,NA,"Gammaridae","Gammaroidea",NA,NA,"Gammaridira","Gammarida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammarus.salinus","Species","Include","Mobile","Crustacean",1,1,0,1,0,1,1,"brooder","direct development",62,45,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",2,"FI.B.1.2","Hydrobia sp.",0,0,0,0,8,0,7,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hydrobia.sp.","Gastropod",NA,NA,NA,"Hydrobia",NA,NA,"Hydrobiidae","Truncatelloidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Hydrobia","Genus","Include","Mobile","MobileMollusc",1,0,0,1,0,1,0,NA,NA,NA,NA,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",2,"FI.B.1.2","Idotea chelipes",0,0,1,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.chelipes","Isopod",NA,"Idotea.chelipes",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.chelipes","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,1,"brooder","direct development",60,49,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",2,"FI.B.1.2","Mytilus edulis",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mytilus.edulis","Bivalve",NA,"Mytilus.edulis",NA,"Mytilus",NA,NA,"Mytilidae","Mytiloidea",NA,NA,NA,NA,NA,"Mytilida",NA,NA,"Pteriomorphia","Bivalvia",NA,NA,"Mollusca","Mytilus.edulis","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",2,"FI.B.1.2","Theodoxus fluviatilis",0,0,1,3,0,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Theodoxus.fluviatilis","Gastropod",NA,"Theodoxus.fluviatilis",NA,"Theodoxus",NA,NA,"Neritidae","Neritoidea",NA,NA,NA,NA,NA,"Cycloneritimorpha",NA,NA,"Neritimorpha","Gastropoda",NA,NA,"Mollusca","Theodoxus.fluviatilis","Species","Include","Mobile","MobileMollusc",1,1,0,1,0,1,0,"lays egg case","direct development",59,53,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Balanus improvisus",0,0,0,0,1,3,3,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amphibalanus.improvisus","Barnacle",NA,"Amphibalanus.improvisus",NA,"Amphibalanus",NA,"Amphibalaninae","Balanidae","Balanoidea",NA,NA,NA,NA,"Balanomorpha","Sessilia","Thoracica","Cirripedia","Thecostraca",NA,"Multicrustacea","Crustacea","Arthropoda","Amphibalanus.improvisus","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Cerastoderma glauca",0,0,0,2,31,7,22,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cerastoderma.glaucum","Bivalve",NA,"Cerastoderma.glaucum",NA,"Cerastoderma",NA,"Lymnocardiinae","Cardiidae","Cardioidea",NA,NA,NA,NA,NA,"Cardiida","Imparidentia","Euheterodonta","Heterodonta","Bivalvia",NA,NA,"Mollusca","Cerastoderma.glaucum","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Gammarus oceanicus",0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammarus.oceanicus","Gammarid",NA,"Gammarus.oceanicus",NA,"Gammarus",NA,NA,"Gammaridae","Gammaroidea",NA,NA,"Gammaridira","Gammarida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammarus.oceanicus","Species","Include","Mobile","Crustacean",1,1,0,1,0,1,1,"brooder","direct development",78,40,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Gammarus salinus",0,0,1,3,0,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammarus.salinus","Gammarid",NA,"Gammarus.salinus",NA,"Gammarus",NA,NA,"Gammaridae","Gammaroidea",NA,NA,"Gammaridira","Gammarida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammarus.salinus","Species","Include","Mobile","Crustacean",1,1,0,1,0,1,1,"brooder","direct development",62,45,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Hydrobia sp.",0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hydrobia.sp.","Gastropod",NA,NA,NA,"Hydrobia",NA,NA,"Hydrobiidae","Truncatelloidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Hydrobia","Genus","Include","Mobile","MobileMollusc",1,0,0,1,0,1,0,NA,NA,NA,NA,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Idotea balthica",0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.balthica","Isopod",NA,"Idotea.balthica",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.balthica","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",60,-42,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Idotea chelipes",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.chelipes","Isopod",NA,"Idotea.chelipes",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.chelipes","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,1,"brooder","direct development",60,49,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Mytilus edulis",0,0,0,5,0,1,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mytilus.edulis","Bivalve",NA,"Mytilus.edulis",NA,"Mytilus",NA,NA,"Mytilidae","Mytiloidea",NA,NA,NA,NA,NA,"Mytilida",NA,NA,"Pteriomorphia","Bivalvia",NA,NA,"Mollusca","Mytilus.edulis","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",3,"FI.B.1.3","Theodoxus fluviatilis",0,0,2,6,2,2,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Theodoxus.fluviatilis","Gastropod",NA,"Theodoxus.fluviatilis",NA,"Theodoxus",NA,NA,"Neritidae","Neritoidea",NA,NA,NA,NA,NA,"Cycloneritimorpha",NA,NA,"Neritimorpha","Gastropoda",NA,NA,"Mollusca","Theodoxus.fluviatilis","Species","Include","Mobile","MobileMollusc",1,1,0,1,0,1,0,"lays egg case","direct development",59,53,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",4,"FI.B.1.4","Balanus improvisus",0,0,0,1,1,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amphibalanus.improvisus","Barnacle",NA,"Amphibalanus.improvisus",NA,"Amphibalanus",NA,"Amphibalaninae","Balanidae","Balanoidea",NA,NA,NA,NA,"Balanomorpha","Sessilia","Thoracica","Cirripedia","Thecostraca",NA,"Multicrustacea","Crustacea","Arthropoda","Amphibalanus.improvisus","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",4,"FI.B.1.4","Cerastoderma glauca",0,0,0,0,3,36,18,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cerastoderma.glaucum","Bivalve",NA,"Cerastoderma.glaucum",NA,"Cerastoderma",NA,"Lymnocardiinae","Cardiidae","Cardioidea",NA,NA,NA,NA,NA,"Cardiida","Imparidentia","Euheterodonta","Heterodonta","Bivalvia",NA,NA,"Mollusca","Cerastoderma.glaucum","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",4,"FI.B.1.4","Gammarus salinus",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammarus.salinus","Gammarid",NA,"Gammarus.salinus",NA,"Gammarus",NA,NA,"Gammaridae","Gammaroidea",NA,NA,"Gammaridira","Gammarida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammarus.salinus","Species","Include","Mobile","Crustacean",1,1,0,1,0,1,1,"brooder","direct development",62,45,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",4,"FI.B.1.4","Hydrobia sp.",0,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hydrobia.sp.","Gastropod",NA,NA,NA,"Hydrobia",NA,NA,"Hydrobiidae","Truncatelloidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Hydrobia","Genus","Include","Mobile","MobileMollusc",1,0,0,1,0,1,0,NA,NA,NA,NA,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",4,"FI.B.1.4","Idotea balthica",0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.balthica","Isopod",NA,"Idotea.balthica",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.balthica","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",60,-42,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",4,"FI.B.1.4","Idotea chelipes",0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.chelipes","Isopod",NA,"Idotea.chelipes",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.chelipes","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,1,"brooder","direct development",60,49,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",4,"FI.B.1.4","Mytilus edulis",0,0,3,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mytilus.edulis","Bivalve",NA,"Mytilus.edulis",NA,"Mytilus",NA,NA,"Mytilidae","Mytiloidea",NA,NA,NA,NA,NA,"Mytilida",NA,NA,"Pteriomorphia","Bivalvia",NA,NA,"Mollusca","Mytilus.edulis","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",4,"FI.B.1.4","Theodoxus fluviatilis",0,0,0,5,3,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Theodoxus.fluviatilis","Gastropod",NA,"Theodoxus.fluviatilis",NA,"Theodoxus",NA,NA,"Neritidae","Neritoidea",NA,NA,NA,NA,NA,"Cycloneritimorpha",NA,NA,"Neritimorpha","Gastropoda",NA,NA,"Mollusca","Theodoxus.fluviatilis","Species","Include","Mobile","MobileMollusc",1,1,0,1,0,1,0,"lays egg case","direct development",59,53,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",5,"FI.B.1.5","Cerastoderma glauca",0,0,0,3,4,24,11,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cerastoderma.glaucum","Bivalve",NA,"Cerastoderma.glaucum",NA,"Cerastoderma",NA,"Lymnocardiinae","Cardiidae","Cardioidea",NA,NA,NA,NA,NA,"Cardiida","Imparidentia","Euheterodonta","Heterodonta","Bivalvia",NA,NA,"Mollusca","Cerastoderma.glaucum","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",5,"FI.B.1.5","Gammarus salinus",0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammarus.salinus","Gammarid",NA,"Gammarus.salinus",NA,"Gammarus",NA,NA,"Gammaridae","Gammaroidea",NA,NA,"Gammaridira","Gammarida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammarus.salinus","Species","Include","Mobile","Crustacean",1,1,0,1,0,1,1,"brooder","direct development",62,45,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",5,"FI.B.1.5","Hydrobia sp.",0,0,0,0,1,2,5,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hydrobia.sp.","Gastropod",NA,NA,NA,"Hydrobia",NA,NA,"Hydrobiidae","Truncatelloidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Hydrobia","Genus","Include","Mobile","MobileMollusc",1,0,0,1,0,1,0,NA,NA,NA,NA,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",5,"FI.B.1.5","Idotea chelipes",0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.chelipes","Isopod",NA,"Idotea.chelipes",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.chelipes","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,1,"brooder","direct development",60,49,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",5,"FI.B.1.5","Mytilus edulis",0,0,4,1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mytilus.edulis","Bivalve",NA,"Mytilus.edulis",NA,"Mytilus",NA,NA,"Mytilidae","Mytiloidea",NA,NA,NA,NA,NA,"Mytilida",NA,NA,"Pteriomorphia","Bivalvia",NA,NA,"Mollusca","Mytilus.edulis","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",5,"FI.B.1.5","Theodoxus fluviatilis",0,0,0,6,3,0,1,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Theodoxus.fluviatilis","Gastropod",NA,"Theodoxus.fluviatilis",NA,"Theodoxus",NA,NA,"Neritidae","Neritoidea",NA,NA,NA,NA,NA,"Cycloneritimorpha",NA,NA,"Neritimorpha","Gastropoda",NA,NA,"Mollusca","Theodoxus.fluviatilis","Species","Include","Mobile","MobileMollusc",1,1,0,1,0,1,0,"lays egg case","direct development",59,53,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",6,"FI.B.1.6","Balanus improvisus",0,0,0,2,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amphibalanus.improvisus","Barnacle",NA,"Amphibalanus.improvisus",NA,"Amphibalanus",NA,"Amphibalaninae","Balanidae","Balanoidea",NA,NA,NA,NA,"Balanomorpha","Sessilia","Thoracica","Cirripedia","Thecostraca",NA,"Multicrustacea","Crustacea","Arthropoda","Amphibalanus.improvisus","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",6,"FI.B.1.6","Cerastoderma glauca",0,0,0,0,3,59,38,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cerastoderma.glaucum","Bivalve",NA,"Cerastoderma.glaucum",NA,"Cerastoderma",NA,"Lymnocardiinae","Cardiidae","Cardioidea",NA,NA,NA,NA,NA,"Cardiida","Imparidentia","Euheterodonta","Heterodonta","Bivalvia",NA,NA,"Mollusca","Cerastoderma.glaucum","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",6,"FI.B.1.6","Gammarus salinus",0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammarus.salinus","Gammarid",NA,"Gammarus.salinus",NA,"Gammarus",NA,NA,"Gammaridae","Gammaroidea",NA,NA,"Gammaridira","Gammarida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammarus.salinus","Species","Include","Mobile","Crustacean",1,1,0,1,0,1,1,"brooder","direct development",62,45,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",6,"FI.B.1.6","Hydrobia sp.",0,0,0,0,0,6,6,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hydrobia.sp.","Gastropod",NA,NA,NA,"Hydrobia",NA,NA,"Hydrobiidae","Truncatelloidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Hydrobia","Genus","Include","Mobile","MobileMollusc",1,0,0,1,0,1,0,NA,NA,NA,NA,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",6,"FI.B.1.6","Idotea balthica",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.balthica","Isopod",NA,"Idotea.balthica",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.balthica","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",60,-42,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",6,"FI.B.1.6","Idotea chelipes",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.chelipes","Isopod",NA,"Idotea.chelipes",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.chelipes","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,1,"brooder","direct development",60,49,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",6,"FI.B.1.6","Mytilus edulis",0,0,4,1,2,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mytilus.edulis","Bivalve",NA,"Mytilus.edulis",NA,"Mytilus",NA,NA,"Mytilidae","Mytiloidea",NA,NA,NA,NA,NA,"Mytilida",NA,NA,"Pteriomorphia","Bivalvia",NA,NA,"Mollusca","Mytilus.edulis","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",6,"FI.B.1.6","Theodoxus fluviatilis",0,0,0,4,5,3,1,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Theodoxus.fluviatilis","Gastropod",NA,"Theodoxus.fluviatilis",NA,"Theodoxus",NA,NA,"Neritidae","Neritoidea",NA,NA,NA,NA,NA,"Cycloneritimorpha",NA,NA,"Neritimorpha","Gastropoda",NA,NA,"Mollusca","Theodoxus.fluviatilis","Species","Include","Mobile","MobileMollusc",1,1,0,1,0,1,0,"lays egg case","direct development",59,53,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",7,"FI.B.1.7","Balanus improvisus",0,0,0,0,1,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amphibalanus.improvisus","Barnacle",NA,"Amphibalanus.improvisus",NA,"Amphibalanus",NA,"Amphibalaninae","Balanidae","Balanoidea",NA,NA,NA,NA,"Balanomorpha","Sessilia","Thoracica","Cirripedia","Thecostraca",NA,"Multicrustacea","Crustacea","Arthropoda","Amphibalanus.improvisus","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",7,"FI.B.1.7","Cerastoderma glauca",0,0,0,0,1,29,15,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cerastoderma.glaucum","Bivalve",NA,"Cerastoderma.glaucum",NA,"Cerastoderma",NA,"Lymnocardiinae","Cardiidae","Cardioidea",NA,NA,NA,NA,NA,"Cardiida","Imparidentia","Euheterodonta","Heterodonta","Bivalvia",NA,NA,"Mollusca","Cerastoderma.glaucum","Species","Include","Sessile",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"FALSE"
"FI","FI.B","B",1,"FI.1",7,"FI.B.1.7","Gammarus salinus",0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gammarus.salinus","Gammarid",NA,"Gammarus.salinus",NA,"Gammarus",NA,NA,"Gammaridae","Gammaroidea",NA,NA,"Gammaridira","Gammarida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Gammarus.salinus","Species","Include","Mobile","Crustacean",1,1,0,1,0,1,1,"brooder","direct development",62,45,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",7,"FI.B.1.7","Hydrobia sp.",0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hydrobia.sp.","Gastropod",NA,NA,NA,"Hydrobia",NA,NA,"Hydrobiidae","Truncatelloidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Hydrobia","Genus","Include","Mobile","MobileMollusc",1,0,0,1,0,1,0,NA,NA,NA,NA,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",7,"FI.B.1.7","Idotea balthica",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.balthica","Isopod",NA,"Idotea.balthica",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.balthica","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",60,-42,1,"Mesograzer"
"FI","FI.B","B",1,"FI.1",7,"FI.B.1.7","Idotea chelipes",0,0,4,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Idotea.chelipes","Isopod",NA,"Idotea.chelipes",NA,"Idotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Idotea.chelipes","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,1,"brooder","direct development",60,49,1,"Mesograzer"
