X,Site.Code,Site,Subsite,Sampling.Time,Plot.ID,Unique.ID,Ocean,Coast,Latitude,Longitude,Temperature.C,Salinity.ppt,Mean.Fetch,PopDens2,GenotypicRichness,AllelicRichness,Leaf.PercN,Leaf.PercC,Shoots.Zmarina.per.m2,Mean.Sheath.Width.cm.,Mean.Shealth.Length.cm.,Mean.Longest.Leaft.Length.cm.,Mean.Above.Zmarina.g,Mean.Below.Zmarina.g,total.macrophytes.g,Gastropoda.mesograzer.plot.abund,Gastropoda.mesograzer.plot.abund.std.g,Gastropoda.mesograzer.plot.biomass.mg,Gastropoda.mesograzer.plot.biomass.std.mg.g,Gastropoda.mesograzer.plot.richness,Insecta.mesograzer.plot.abund,Insecta.mesograzer.plot.abund.std.g,Insecta.mesograzer.plot.biomass.mg,Insecta.mesograzer.plot.biomass.std.mg.g,Insecta.mesograzer.plot.richness,Malacostraca.mesograzer.plot.abund,Malacostraca.mesograzer.plot.abund.std.g,Malacostraca.mesograzer.plot.biomass.mg,Malacostraca.mesograzer.plot.biomass.std.mg.g,Malacostraca.mesograzer.plot.richness,Polychaeta.mesograzer.plot.abund,Polychaeta.mesograzer.plot.abund.std.g,Polychaeta.mesograzer.plot.biomass.mg,Polychaeta.mesograzer.plot.biomass.std.mg.g,Polychaeta.mesograzer.plot.richness,Polyplacophora.mesograzer.plot.abund,Polyplacophora.mesograzer.plot.abund.std.g,Polyplacophora.mesograzer.plot.biomass.mg,Polyplacophora.mesograzer.plot.biomass.std.mg.g,Polyplacophora.mesograzer.plot.richness,mesograzer.total.plot.abund,mesograzer.total.plot.biomass.mg,mesograzer.total.plot.richness,mesograzer.total.plot.abund.std.g,mesograzer.total.plot.biomass.std.mg.g,Gastropoda.mesograzer.site.richness,Insecta.mesograzer.site.richness,Malacostraca.mesograzer.site.richness,Polychaeta.mesograzer.site.richness,Polyplacophora.mesograzer.site.richness,mesograzer.total.site.richness,epifauna.total.plot.abund,epifauna.total.plot.biomass.mg,epifauna.total.plot.abund.std.g,epifauna.total.plot.biomass.std.mg.g,Zostera.production,epibiota.filter,epibiota.zostera.marina,periphyton.mass.per.g.zostera
339,JS,JS.A,A,1,19,JS.A.1.19,Pacific,West Pacific,34.297834,132.91631,22,32.5,0.295,100,1,5.59,1.469138026,35.47023392,127.3236567,1.08,19.26,83.78,427,95.5,3.97,0,0,0,0,0,0,0,0,0,0,5,1.25944584382872,1.3687,0.344760705289673,1,0,0,0,0,0,0,0,0,0,0,5,1.3687,1,1.25944584382872,0.344760705289673,3,0,6,0,0,9,5,1.3687,1.25944584382872,0.344760705289673,2452.253628042,0.06,6.9,0.008695652173913042
340,JS,JS.A,A,1,20,JS.A.1.20,Pacific,West Pacific,34.297834,132.91631,22,32.5,0.295,100,1,5.59,1.502949476,34.71137238,159.1545709,0.82,23.44,94.12,1153,261,4.26,1,0.234741784037559,0.395,0.0927230046948357,1,0,0,0,0,0,3,0.704225352112676,0.8648,0.203004694835681,1,0,0,0,0,0,0,0,0,0,0,4,1.2598,2,0.938967136150235,0.295727699530516,3,0,6,0,0,9,4,1.2598,0.938967136150235,0.295727699530516,3730.583141896,0.05,9.09,0.005500550055005501
341,JS,JS.B,B,1,1,JS.B.1.1,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.483257413,35.54621506,127.3236567,0.84,15.88,74.32,82.5,23,2.93,0,0,0,0,0,0,0,0,0,0,4,1.36518771331058,6.4224,2.19194539249147,1,0,0,0,0,0,0,0,0,0,0,4,6.4224,1,1.36518771331058,2.19194539249147,5,0,7,0,0,12,6,10.6046,2.04778156996587,3.61931740614334,2021.899668396,0.034,4.44,0.0076576576576576575
342,JS,JS.B,B,1,2,JS.B.1.2,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.065263987,35.18550491,127.3236567,0.8,17.54,85.5,107,21,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,12,NA,NA,NA,NA,2233.256938518,0.014,7.28,0.001923076923076923
343,JS,JS.B,B,1,3,JS.B.1.3,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.298261523,34.03853226,127.3236567,0.74,26.5,122.5,310,146,2.31,6,2.5974025974026,1.8838,0.815497835497835,1,0,0,0,0,0,6,2.5974025974026,4.1483,1.79580086580087,1,0,0,0,0,0,0,0,0,0,0,12,6.0321,2,5.19480519480519,2.6112987012987,5,0,7,0,0,12,16,8.4944,6.92640692640693,3.67722943722944,3374.07690255,NA,6.66,NA
344,JS,JS.B,B,1,4,JS.B.1.4,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.143684745,34.66816711,190.9854851,1,19.34,93.82,196,69,2.04,5,2.45098039215686,2.5105,1.23063725490196,1,0,0,0,0,0,1,0.490196078431373,5.8067,2.84642156862745,1,0,0,0,0,0,0,0,0,0,0,6,8.3172,2,2.94117647058824,4.07705882352941,5,0,7,0,0,12,7,10.4083,3.43137254901961,5.10210784313726,3693.659281834,0.018,7.48,0.002406417112299465
345,JS,JS.B,B,1,5,JS.B.1.5,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.198788166,35.08876419,95.49274255,0.84,18.56,90.76,227.5,81,2.68,3,1.11940298507463,18.6233,6.94899253731343,1,0,0,0,0,0,11,4.1044776119403,20.2121,7.54182835820895,1,0,0,0,0,0,0,0,0,0,0,14,38.8354,2,5.22388059701493,14.4908208955224,5,0,7,0,0,12,15,40.9265,5.59701492537313,15.2710820895522,1772.345301728,NA,6.83,NA
346,JS,JS.B,B,1,6,JS.B.1.6,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.523257375,35.69907379,95.49274255,0.84,15.82,76.48,117.5,29,2.63,1,0.380228136882129,45.8608,17.437566539924,1,0,0,0,0,0,3,1.14068441064639,2.7333,1.03927756653992,1,0,0,0,0,0,0,0,0,0,0,4,48.5941,2,1.52091254752852,18.4768441064639,5,0,7,0,0,12,5,53.5573,1.90114068441065,20.3639923954373,1510.695187141,0.012,3.86,0.0031088082901554407
347,JS,JS.B,B,1,7,JS.B.1.7,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.228369832,35.20647049,63.66182837,0.76,18.16,76.92,194.5,89,2.77,4,1.44404332129964,6.1344,2.21458483754513,1,0,0,0,0,0,7,2.52707581227437,14.0513,5.0726714801444,1,0,0,0,0,0,0,0,0,0,0,11,20.1857,2,3.97111913357401,7.28725631768953,5,0,7,0,0,12,16,55.7632,5.77617328519856,20.131119133574,1156.0988031992,0.025,4.76,0.005252100840336135
348,JS,JS.B,B,1,8,JS.B.1.8,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.377539992,35.5645752,31.83091418,0.88,16,71.42,174.5,51,3.33,3,0.900900900900901,4.727,1.41951951951952,1,0,0,0,0,0,4,1.2012012012012,6.4224,1.92864864864865,1,0,0,0,0,0,0,0,0,0,0,7,11.1494,2,2.1021021021021,3.34816816816817,5,0,7,0,0,12,9,13.3969,2.7027027027027,4.02309309309309,509.29462688,NA,5.2,NA
349,JS,JS.B,B,1,9,JS.B.1.9,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.320163369,34.55083847,95.49274255,0.78,15.86,75.98,72.5,24,3.76,1,0.265957446808511,1.0274,0.273244680851064,1,0,0,0,0,0,25,6.64893617021277,51.3125,13.6469414893617,1,0,0,0,0,0,0,0,0,0,0,26,52.3399,2,6.91489361702128,13.9201861702128,5,0,7,0,0,12,31,56.8259,8.24468085106383,15.1132712765957,1514.514896843,0.056,4.74,0.01181434599156118
350,JS,JS.B,B,1,10,JS.B.1.10,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.501563311,35.66021347,63.66182837,0.84,14.44,73.06,75,19.5,2.15,0,0,0,0,0,0,0,0,0,0,2,0.930232558139535,1.8222,0.84753488372093,1,0,0,0,0,0,0,0,0,0,0,2,1.8222,1,0.930232558139535,0.84753488372093,5,0,7,0,0,12,6,5.3763,2.7906976744186,2.50060465116279,919.2768016628,0.006,4.25,0.001411764705882353
351,JS,JS.B,B,1,11,JS.B.1.11,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.502201319,35.2796402,31.83091418,0.88,10.8,57.2,131,38,4.47,6,1.34228187919463,3.781,0.84586129753915,1,0,0,0,0,0,50,11.1856823266219,67.9893,15.2101342281879,1,0,0,0,0,0,0,0,0,0,0,56,71.7703,2,12.5279642058166,16.0559955257271,5,0,7,0,0,12,64,123.31,14.3176733780761,27.586129753915,343.773873144,NA,3.45,NA
352,JS,JS.B,B,1,12,JS.B.1.12,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.329335213,35.61129379,95.49274255,0.86,14.04,69.6,57,35.5,1.94,3,1.54639175257732,0.4557,0.234896907216495,1,0,0,0,0,0,13,6.70103092783505,9.6107,4.95396907216495,1,0,0,0,0,0,0,0,0,0,0,16,10.0664,2,8.24742268041237,5.18886597938144,5,0,7,0,0,12,16,10.0664,8.24742268041237,5.18886597938144,1340.718105402,0.133,3.54,0.037570621468926556
353,JS,JS.B,B,1,13,JS.B.1.13,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.162017703,33.62240601,31.83091418,0.98,17.18,89.9,69.5,32.5,4.16,4,0.961538461538461,2.6017,0.625408653846154,1,0,0,0,0,0,10,2.40384615384615,19.301,4.63966346153846,1,0,0,0,0,0,0,0,0,0,0,14,21.9027,2,3.36538461538461,5.26507211538462,5,0,7,0,0,12,17,29.838,4.08653846153846,7.17259615384615,546.8551056124,0.083,7.73,0.01073738680465718
354,JS,JS.B,B,1,14,JS.B.1.14,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.215175867,35.51070786,127.3236567,0.98,21.9,95.9,210.5,58.5,5.26,2,0.380228136882129,18.4714,3.51167300380228,1,0,0,0,0,0,3,0.570342205323194,6.9686,1.3248288973384,1,0,0,0,0,0,0,0,0,0,0,5,25.44,2,0.950570342205323,4.83650190114068,5,0,7,0,0,12,7,42.1832,1.33079847908745,8.01961977186312,2788.38808173,NA,8.74,NA
355,JS,JS.B,B,1,15,JS.B.1.15,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.137722015,35.26931381,63.66182837,1.02,19.08,93.22,186,33,3.5,1,0.285714285714286,1.0274,0.293542857142857,1,0,0,0,0,0,6,1.71428571428571,13.1402,3.75434285714286,1,0,0,0,0,0,0,0,0,0,0,7,14.1676,2,2,4.04788571428571,5,0,7,0,0,12,13,32.4584,3.71428571428571,9.27382857142857,1214.6676852996,NA,8.11,NA
356,JS,JS.B,B,1,16,JS.B.1.16,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.195674658,34.41269302,159.1545709,0.98,23.82,103.46,241,53.5,3.47,0,0,0,0,0,0,0,0,0,0,12,3.45821325648415,8.8031,2.53691642651297,1,0,0,0,0,0,0,0,0,0,0,12,8.8031,1,3.45821325648415,2.53691642651297,5,0,7,0,0,12,12,8.8031,3.45821325648415,2.53691642651297,3791.061878838,NA,7.87,NA
357,JS,JS.B,B,1,17,JS.B.1.17,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.310254693,34.70708084,127.3236567,0.96,24.8,115.68,210,92,3.43,5,1.45772594752187,3.6291,1.05804664723032,1,0,0,0,0,0,5,1.45772594752187,5.3943,1.57268221574344,1,0,0,0,0,0,0,0,0,0,0,10,9.0234,2,2.91545189504373,2.63072886297376,5,0,7,0,0,12,14,14.9676,4.08163265306122,4.36373177842566,3157.62668616,0.009,9.64,9.336099585062239e-4
358,JS,JS.B,B,1,18,JS.B.1.18,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.318990469,35.1480751,63.66182837,0.94,19.92,111.84,159.5,92,5.15,2,0.388349514563107,1.4224,0.276194174757282,1,0,0,0,0,0,12,2.33009708737864,23.0624,4.4781359223301,1,0,0,0,0,0,0,0,0,0,0,14,24.4848,2,2.71844660194175,4.75433009708738,5,0,7,0,0,12,19,37.8124,3.68932038834951,7.34221359223301,1268.1436211304,NA,8.26,NA
359,JS,JS.B,B,1,19,JS.B.1.19,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.617339849,37.02026367,95.49274255,0.86,14.92,72.6,89,29,5.23,2,0.382409177820268,1.1793,0.225487571701721,1,0,0,0,0,0,5,0.956022944550669,7.3335,1.40219885277247,1,0,0,0,0,0,0,0,0,0,0,7,8.5128,2,1.33843212237094,1.62768642447419,5,0,7,0,0,12,11,16.8772,2.10325047801147,3.22699808795411,1424.751718846,0.042,5.11,0.00821917808219178
360,JS,JS.B,B,1,20,JS.B.1.20,Pacific,West Pacific,34.274018,132.26617,20.4,30.4,0.5575,250,1,5.86,1.570634246,35.28629684,95.49274255,0.9,14.58,76.38,67.5,60,2.99,2,0.668896321070234,2.8241,0.944515050167224,1,0,0,0,0,0,26,8.69565217391304,26.7033,8.93086956521739,1,0,0,0,0,0,0,0,0,0,0,28,29.5274,2,9.36454849498328,9.87538461538461,5,0,7,0,0,12,39,60.3876,13.0434782608696,20.1965217391304,1392.284186379,0.016,7.5,0.0021333333333333334
361,KO,KO.A,A,1,1,KO.A.1.1,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.816398621,34.72887421,111.4649682,1.06,23.88,117.2,166.5,48.5,4.66,13,2.78969957081545,86.9991,18.6693347639485,1,0,0,0,0,0,1,0.214592274678112,0.143,0.03068669527897,1,4,0.858369098712446,1.27,0.272532188841202,1,0,0,0,0,0,18,88.4121,3,3.86266094420601,18.9725536480687,7,0,3,1,0,11,19,88.773,4.07725321888412,19.05,2661.783440616,0.57,6.93,0.08225108225108224
362,KO,KO.A,A,1,2,KO.A.1.2,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.734173059,33.98999786,63.69426752,1.16,23.68,112.04,91.5,24,2.65,15,5.66037735849057,109.4551,41.3038113207547,1,0,0,0,0,0,1,0.377358490566038,0.6071,0.229094339622642,1,6,2.26415094339623,5.2617,1.98554716981132,1,0,0,0,0,0,22,115.3239,3,8.30188679245283,43.5184528301887,7,0,3,1,0,11,23,115.3239,8.67924528301887,43.5184528301887,1508.2802548736,0.49,6.67,0.0734632683658171
363,KO,KO.A,A,1,3,KO.A.1.3,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.55826807,34.11181641,63.69426752,1.14,26.66,126.72,87.5,25.5,4.56,40,8.7719298245614,209.2831,45.8954166666667,1,0,0,0,0,0,0,0,0,0,0,8,1.75438596491228,6.0041,1.31668859649123,1,0,0,0,0,0,48,215.2872,2,10.5263157894737,47.2121052631579,7,0,3,1,0,11,48,215.2872,10.5263157894737,47.2121052631579,1698.0891720832,0.41,7.13,0.05750350631136045
364,KO,KO.A,A,1,4,KO.A.1.4,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.385760784,33.4693985,111.4649682,0.96,21.92,123.26,186,38.5,0.93,3,3.2258064516129,20.8503,22.4196774193548,1,0,0,0,0,0,1,1.0752688172043,0.3609,0.388064516129032,1,1,1.0752688172043,2.0911,2.24849462365591,1,0,0,0,0,0,5,23.3023,3,5.37634408602151,25.0562365591398,7,0,3,1,0,11,5,23.3023,5.37634408602151,25.0562365591398,2443.312102944,0.49,5.45,0.08990825688073394
365,KO,KO.A,A,1,5,KO.A.1.5,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.377271652,36.1463623,95.54140127,1.06,28.84,125.58,159,41,7.25,28,3.86206896551724,188.0112,25.9325793103448,1,0,0,0,0,0,3,0.413793103448276,1.4593,0.20128275862069,1,19,2.62068965517241,22.2068,3.06300689655172,1,0,0,0,0,0,50,211.6773,3,6.89655172413793,29.1968689655172,7,0,3,1,0,11,51,214.3495,7.03448275862069,29.5654482758621,2755.4140126268,0.54,7.07,0.07637906647807638
366,KO,KO.A,A,1,6,KO.A.1.6,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.63770628,34.71347046,63.69426752,1.06,24.4,121.14,104.5,42,2.01,17,8.45771144278607,76.5866,38.1027860696517,1,0,0,0,0,0,0,0,0,0,0,4,1.99004975124378,4.2243,2.10164179104478,1,0,0,0,0,0,21,80.8109,2,10.4477611940299,40.2044278606965,7,0,3,1,0,11,21,80.8109,10.4477611940299,40.2044278606965,1554.140127488,0.9,6.95,0.12949640287769784
367,KO,KO.A,A,1,7,KO.A.1.7,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.247018814,32.81379318,47.77070064,1.05,21.94,100.3,84.5,26.5,4.91,33,6.72097759674134,203.3866,41.422932790224,1,0,0,0,0,0,1,0.203665987780041,0.143,0.0291242362525458,1,5,1.0183299389002,0.9968,0.203014256619145,1,0,0,0,0,0,39,204.5264,3,7.94297352342159,41.6550712830957,7,0,3,1,0,11,40,204.9214,8.14663951120163,41.7355193482688,1048.0891720416,0.47,4.29,0.10955710955710955
368,KO,KO.A,A,1,8,KO.A.1.8,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.18581605,34.12752151,47.77070064,1.16,58.26,104.78,70.5,18,1.41,18,12.7659574468085,111.8684,79.3392907801418,1,0,0,0,0,0,1,0.709219858156028,0.3609,0.255957446808511,1,5,3.54609929078014,1.2116,0.859290780141844,1,0,0,0,0,0,24,113.4409,3,17.0212765957447,80.4545390070922,7,0,3,1,0,11,24,113.4409,17.0212765957447,80.4545390070922,2783.1210192864,0.66,5.96,0.11073825503355705
369,KO,KO.A,A,1,9,KO.A.1.9,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.115106344,34.33268738,95.54140127,1.02,22.9,116.86,139,24.5,2.88,12,4.16666666666667,81.0875,28.1553819444444,1,0,0,0,0,0,0,0,0,0,0,8,2.77777777777778,9.5765,3.32517361111111,1,0,0,0,0,0,20,90.664,2,6.94444444444444,31.4805555555556,7,0,3,1,0,11,20,90.664,6.94444444444444,31.4805555555556,2187.898089083,0.63,6.34,0.09936908517350158
370,KO,KO.A,A,1,10,KO.A.1.10,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.300870657,34.5490036,63.69426752,1.02,24.66,118.14,82,26,1.57,18,11.4649681528662,83.5243,53.2001910828025,1,0,0,0,0,0,0,0,0,0,0,7,4.45859872611465,10.4397,6.64949044585987,1,0,0,0,0,0,25,93.964,2,15.9235668789809,59.8496815286624,7,0,3,1,0,11,25,93.964,15.9235668789809,59.8496815286624,1570.7006370432,0.39,5.16,0.0755813953488372
371,KO,KO.A,A,1,11,KO.A.1.11,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.763181448,32.98985672,63.69426752,1.1,22.8,103.32,81,22.5,1.99,5,2.51256281407035,18.6272,9.36040201005025,1,0,0,0,0,0,0,0,0,0,0,2,1.00502512562814,0.7424,0.373065326633166,1,0,0,0,0,0,7,19.3696,2,3.51758793969849,9.73346733668342,7,0,3,1,0,11,8,34.0287,4.02010050251256,17.0998492462312,1452.229299456,0.45,6.05,0.0743801652892562
372,KO,KO.A,A,1,12,KO.A.1.12,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.6262784,33.87740707,79.61783439,1.1,22.74,121.36,139,41.5,2.24,16,7.14285714285714,78.955,35.2477678571429,1,0,0,0,0,0,0,0,0,0,0,4,1.78571428571429,1.4848,0.662857142857143,1,0,0,0,0,0,20,80.4398,2,8.92857142857143,35.910625,7,0,3,1,0,11,20,80.4398,8.92857142857143,35.910625,1810.5095540286,0.66,5.98,0.11036789297658862
373,KO,KO.A,A,1,13,KO.A.1.13,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.584573507,33.2166214,95.54140127,1.3,27.72,128.82,155,112.5,1.43,10,6.99300699300699,44.8219,31.343986013986,1,0,0,0,0,0,1,0.699300699300699,0.143,0.1,1,1,0.699300699300699,0.1564,0.109370629370629,1,0,0,0,0,0,12,45.1213,3,8.39160839160839,31.5533566433566,7,0,3,1,0,11,14,45.1213,9.79020979020979,31.5533566433566,2648.4076432044,0.85,7.69,0.11053315994798439
374,KO,KO.A,A,1,14,KO.A.1.14,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.093498945,33.34191895,47.77070064,1.14,28.68,137.48,90.5,35,1.26,7,5.55555555555556,35.9298,28.5157142857143,1,0,0,0,0,0,0,0,0,0,1,2,1.58730158730159,2.4623,1.95420634920635,1,0,0,0,0,0,9,38.3921,3,7.14285714285714,30.4699206349206,7,0,3,1,0,11,12,38.3921,9.52380952380952,30.4699206349206,1370.0636943552,0.8,7.27,0.11004126547455297
375,KO,KO.A,A,1,15,KO.A.1.15,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.748899698,34.76896667,79.61783439,1.08,26.48,129.2,123,37.5,2.5,16,6.4,127.7381,51.09524,1,0,0,0,0,0,0,0,0,0,0,2,0.8,0.3128,0.12512,1,0,0,0,0,0,18,128.0509,2,7.2,51.22036,7,0,3,1,0,11,19,128.2073,7.6,51.28292,2108.2802546472,0.68,5.93,0.11467116357504217
376,KO,KO.A,A,1,16,KO.A.1.16,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.724054337,33.38130188,111.4649682,0.98,24.42,106.58,143.5,54,2.32,17,7.32758620689655,86.9175,37.4644396551724,1,0,0,0,0,0,1,0.431034482758621,0.9111,0.392715517241379,1,1,0.431034482758621,0.881,0.379741379310345,1,0,0,0,0,0,19,88.7096,3,8.18965517241379,38.2368965517241,7,0,3,1,0,11,24,88.7096,10.3448275862069,38.2368965517241,2721.974523444,0.34,4.15,0.0819277108433735
377,KO,KO.A,A,1,17,KO.A.1.17,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.418708801,34.92203522,63.69426752,1.06,26.14,114.78,85.5,31,2,20,10,119.4639,59.73195,1,0,0,0,0,0,6,3,6.3761,3.18805,1,6,3,2.0124,1.0062,1,0,0,0,0,0,32,127.8524,3,16,63.9262,7,0,3,1,0,11,38,128.7635,19,64.38175,1664.9681529728,0.59,6.09,0.09688013136288998
378,KO,KO.A,A,1,18,KO.A.1.18,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.910262585,34.28696823,111.4649682,0.98,21.76,102.52,149,50,1.75,5,2.85714285714286,30.4726,17.4129142857143,1,0,0,0,0,0,2,1.14285714285714,0.968,0.553142857142857,1,5,2.85714285714286,6.9578,3.97588571428571,1,0,0,0,0,0,12,38.3984,3,6.85714285714286,21.9419428571429,7,0,3,1,0,11,12,38.3984,6.85714285714286,21.9419428571429,2425.477708032,0.8,4.72,0.16949152542372883
379,KO,KO.A,A,1,19,KO.A.1.19,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.620915174,34.65943527,95.54140127,1.02,25.22,120.24,151.5,52,1.82,11,6.04395604395604,85.87,47.1813186813187,1,0,0,0,0,0,1,0.549450549450549,0.143,0.0785714285714286,1,0,0,0,0,0,0,0,0,0,0,12,86.013,2,6.59340659340659,47.2598901098901,7,0,3,1,0,11,12,86.013,6.59340659340659,47.2598901098901,2409.5541400294,0.72,5.37,0.1340782122905028
380,KO,KO.A,A,1,20,KO.A.1.20,Pacific,West Pacific,34.89466111,128.0202722,23.8,31.3,1.47125,50,0.95,5.42,2.229162455,34.22835541,63.69426752,1.04,25,132.42,105.5,36,4.6,21,4.56521739130435,99.2772,21.582,1,0,0,0,0,0,6,1.30434782608696,4.219,0.917173913043478,1,4,0.869565217391304,6.5866,1.43186956521739,1,0,0,0,0,0,31,110.0828,3,6.73913043478261,23.9310434782609,7,0,3,1,0,11,32,110.4437,6.95652173913044,24.0095,1592.356688,1.04,6.63,0.1568627450980392
381,KO,KO.B,B,1,1,KO.B.1.1,Pacific,West Pacific,34.80097222,128.5836944,23.3,33.6,1.60625,100,0.53,3.45,1.027950525,35.27280426,175.1592357,0.92,11.9,57.38,147.5,114.5,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.07017543859649,7.0578,3.09552631578947,1,0,0,0,0,0,7,7.0578,1,3.07017543859649,3.09552631578947,5,0,8,1,0,14,8,7.0578,3.50877192982456,3.09552631578947,2084.39490483,0.1,3.7,0.02702702702702703
382,KO,KO.B,B,1,2,KO.B.1.2,Pacific,West Pacific,34.80097222,128.5836944,23.3,33.6,1.60625,100,0.53,3.45,1.211736321,35.69936752,302.5477707,0.82,9.78,50.76,216.5,142.5,2.2,5,2.27272727272727,1.0026,0.455727272727273,1,0,0,0,0,0,4,1.81818181818182,4.9922,2.26918181818182,1,5,2.27272727272727,1.9362,0.880090909090909,1,0,0,0,0,0,14,7.931,3,6.36363636363636,3.605,5,0,8,1,0,14,14,7.931,6.36363636363636,3.605,2958.917197446,0.24,3.12,0.07692307692307691
383,KO,KO.B,B,1,3,KO.B.1.3,Pacific,West Pacific,34.80097222,128.5836944,23.3,33.6,1.60625,100,0.53,3.45,1.188717961,34.68167877,254.7770701,0.82,9.08,55.94,139.5,100.5,2.97,0,0,0,0,0,0,0,0,0,0,4,1.34680134680135,6.9781,2.34952861952862,1,5,1.68350168350168,5.8056,1.95474747474747,1,0,0,0,0,0,9,12.7837,2,3.03030303030303,4.30427609427609,5,0,8,1,0,14,9,12.7837,3.03030303030303,4.30427609427609,2313.375796508,0.28,3.5,0.08
384,KO,KO.B,B,1,4,KO.B.1.4,Pacific,West Pacific,34.80097222,128.5836944,23.3,33.6,1.60625,100,0.53,3.45,1.06308794,34.41413879,159.2356688,0.96,13.34,68.92,172,80.5,2.64,0,0,0,0,0,0,0,0,0,0,4,1.51515151515152,17.1044,6.47893939393939,1,7,2.65151515151515,12.3501,4.67806818181818,1,0,0,0,0,0,11,29.4545,2,4.16666666666667,11.1570075757576,5,0,8,1,0,14,11,29.4545,4.16666666666667,11.1570075757576,2124.203821792,0.21,5.81,0.03614457831325301
385,KO,KO.B,B,1,5,KO.B.1.5,Pacific,West Pacific,34.80097222,128.5836944,23.3,33.6,1.60625,100,0.53,3.45,1.068321586,34.67749405,207.0063694,0.82,14.84,65.5,321,158,1.92,3,1.5625,3.2191,1.67661458333333,1,0,0,0,0,0,3,1.5625,2.7714,1.4434375,1,0,0,0,0,0,0,0,0,0,0,6,5.9905,2,3.125,3.12005208333333,5,0,8,1,0,14,6,5.9905,3.125,3.12005208333333,3071.974521896,0.26,4.26,0.061032863849765265
